deep_sfhdelayed.tau_main,deep_sfhdelayed.age_main,deep_sfhdelayed.tau_burst,deep_sfhdelayed.f_burst,deep_sfhdelayed.age_burst,E_BV_lines,deep_sfhdelayed.sfr_A,deep_sfhdelayed.normalise,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,deep_bc03_pca_norm.imf,deep_bc03_pca_norm.metallicity,qpah,umin,alpha,gamma,deep_bc03_pca_norm.separation_age,logU,f_esc,f_dust,lines_width,emission,redshift,filters
2507.1822950543055,5463.481597174163,1591.136292684716,0.002897829063584212,48.43987019967421,0.10933631272544275,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2473.8415858188414,9655.957709322245,8785.805114881423,0.0006371277239737849,59.364629952443494,0.2573578462190649,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2725.05390149007,9188.362298139868,102.18619588605907,0.016152922381235474,12.456227826828908,0.43961937218067937,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1543.071219774949,4967.411145176866,9757.36322977983,0.0012271938758053602,89.30252972328145,0.12965660422217962,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2590.2042750266237,6956.515020622319,1155.1756044623198,0.042584742978501094,84.13658955691236,0.2750459570163428,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.8642988288016,3238.775140530004,993.0840287677765,0.010649551727531292,18.71994513025372,0.33901260363229335,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2502.626918667927,8504.550838941082,5551.928181238472,0.002984152836398357,12.471288790659989,1.4757569195188796,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1505.1309896319387,1788.7347543343167,736.372767639441,0.0004921629636386038,15.050876217804113,0.033358297409266324,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1616.6374159272639,1197.2179954283656,1195.8502618073016,0.044344670643843426,99.9124325417304,0.7554421757301508,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2727.6153447202723,9999.846246132529,117.39352225382208,0.00040909947486267306,99.64067009367321,0.0852699696397301,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1553.3954237476878,3038.1479902426945,2588.149949670458,0.0072358950868479655,11.984568705991244,0.11940301437801404,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2937.2527661115055,5175.193857790376,9114.699253526933,3.33017690581916e-05,31.145539101174705,0.14159019147919882,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2996.018750629926,1942.7365373041312,1010.5225236670885,0.0520034905888776,99.98915889825531,0.015096244792300206,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2251.382359636895,4213.507646236504,654.868894285024,0.008648480027471983,23.160336109198575,0.13031824185595253,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2995.533432841993,4721.22415950981,4316.037697604721,0.011364104755416882,38.74780004293834,0.3556374929324946,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2195.951444453477,1375.2142932056522,1097.6085593628395,0.0010862946106811877,99.85917861982124,0.7806653757213182,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2962.8271830245467,4443.80860000365,247.0374231730566,0.006331449318631888,10.73437536141065,0.26415130043303847,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1826.7088869007116,1134.058476316135,2736.3097319754797,1.1944996595736335e-06,41.097298533337344,0.5073248141052118,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1686.5635319752537,7818.190318389916,100.3208806476996,0.09616720093755722,52.01613801332969,0.10988717137343662,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1901.928298656256,7502.530753234045,9145.74631927874,0.009216641303963824,99.70284182432748,0.006723770295107068,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2645.132362646214,9836.872652529433,9370.350857619218,0.002234780039803985,45.4211594578735,0.9995466767583687,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.5036503375195,1038.5026531873318,107.61713844547194,0.0017217851122549588,13.050295744369128,0.04093624703623244,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2995.721566085952,5407.57801557192,1445.0657744134332,0.004387513319595471,99.81459272266507,0.8686686678935056,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1985.2346962948764,1171.1162736005645,470.80537772006755,2.5989095518152983e-06,42.608197613360616,0.031129208853645673,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2931.725266171315,1003.407399339214,5457.546776943293,0.011561209043912446,99.99882570300336,0.22113464008626837,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2786.7680198345,2194.726551611685,403.87631559073816,0.013902206051208121,27.53829108772214,0.6813736712923482,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2257.922067775742,3907.5502320369005,5849.893961574323,0.06995908604669757,77.27248507593069,0.06394897390137677,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2308.366306062596,1517.5701258419413,374.3106338843372,9.632623459210343e-06,54.79406322734578,0.9101249205387707,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1636.223981893983,3176.256945964822,111.82515593085918,0.04089137032137366,23.325605160981027,1.1608881192437333,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2002.031138673341,5355.105449835922,240.39436224579003,0.0006234773008812478,98.37509268077987,1.7303092421285073,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1654.8118790196866,8508.837940894122,8666.576165802604,0.015578401730355546,98.42799218007237,0.15832284509443628,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2388.787795895702,9544.323005985834,4785.441072136141,0.014220745366793963,15.493922243813973,0.2006179178854408,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2717.5225464110804,3356.9983785690856,370.2490607322179,0.014384657754672292,18.64751085073573,0.13027283384449606,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1832.7308243119903,9137.000547666226,1457.3076700627735,0.0015953681397894992,82.18290059086439,0.07555991908669801,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1969.6882638593752,1051.7025735481238,274.56225500722576,0.04062809397859335,10.5636764229869,0.022219382531045717,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2873.5923561104664,8997.897056093183,2446.6550712577964,0.027744107489663883,91.84846106353311,0.22950993799844532,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2853.7986364493704,6387.685719666277,7715.142256866417,0.05235117649697962,12.638064068724676,0.2682383693003083,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1678.9874162573278,1089.6777091642944,1454.319536533476,0.004483885951573063,91.26864251153275,0.7912514481290329,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2629.360429504626,6087.445178014689,3439.87450620074,0.09490511835057469,94.86370845662711,0.018396840416569527,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1648.412928062313,1134.6493403276781,1027.887627944132,0.022075177817689917,52.427434910604866,0.4605627161963519,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1506.1507462156062,1015.399944826373,3334.7581493451225,0.0004027797538870004,62.52586416784265,0.18117019976604132,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2415.513186927568,3342.981218436913,7645.858973278653,0.0061056742646076745,82.57557713802971,1.6654631331034775,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.1512664428953,3784.66795360586,4768.3560064641115,0.029164344843846862,60.75121202144279,0.7708507454989417,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1785.4550502234779,6243.845814908578,3609.1988275271906,0.0009272874095898054,82.62131809451748,0.15240533073493534,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1551.8920567711723,2808.8192373607953,186.32882948145925,0.05330786667547821,12.14402982637121,0.044436617581940174,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2997.367430595946,1004.9202447715597,2485.96831212272,0.0045532725359876125,88.93013220179783,0.023503302262863013,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2112.8946300357898,9853.288596331822,5590.864800098602,0.001189102146880061,15.218002816382178,0.2644743515218231,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.014045480581,8422.218383550464,1305.737963072008,0.027616742657176646,99.61143956449382,0.10560124580297314,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2826.903049197317,8470.861770690415,219.2080392856642,0.01718220747780347,20.47374475935838,0.022243440214078314,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1505.834117752255,8391.080761500689,683.4778625608906,0.011359368079535359,45.40358619667401,0.47232853368228644,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2624.47769541208,9999.322414647115,2440.506413334564,0.00028690102387612937,99.95229426786106,0.2654654708738562,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2861.597993327182,1055.9491352002278,140.74413041457956,0.004887882520452219,85.65204430079942,0.14852641589829485,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2055.6161323016963,4548.81462848225,9874.627620584251,0.005302146248538586,70.8955720485707,1.3793812576833495,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2934.403156735265,1621.0739328098334,241.72630009072418,0.017294189681327676,57.540681181291774,0.032369384638668564,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2318.8291898620982,1004.44759064565,121.22600008817608,0.00016760466538598418,72.92605756804737,0.3517834478473003,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1577.7053057085839,1001.5159573601741,814.185845919732,0.0010845055161097794,99.99945489605143,0.8673449506443605,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1537.191773775666,2495.276241903015,457.65596284712046,0.01105140153777523,21.462176019159774,1.0702216314089847,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2652.3806365777064,8632.465959305639,2457.3355158545255,0.0004053640072669007,14.086655211415573,0.0013269412495144906,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1557.170226770163,9320.930395941741,283.424536728533,0.03601935277283114,69.60520697397186,0.4760428530399765,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1505.3547779383703,8187.024911895969,318.6554459636245,0.0033219864602541116,21.279424401516973,0.2922063977613778,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2254.7664670275467,2559.588426491786,2861.9335649133973,0.04274908403539324,41.17869896730352,0.1362171286666043,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2874.0453372898573,4980.147105409809,520.3237686911525,4.514854094223031e-05,10.826367948271024,0.31446993178988825,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1662.5827929660277,1575.8558269198966,1875.116740161393,0.0015266842603303965,64.19134295146614,0.000524249061219173,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2984.181416158105,2908.972774629099,8126.848395977387,0.05593026028955425,72.65685858263927,0.25507829596350495,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2775.5319680019925,1000.078823182801,8291.632864621924,0.005645589137554363,74.61394847954683,0.7011152192026828,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1527.0868746871963,9715.37544376276,752.4786131905312,0.049030809680395804,86.89260551931899,0.42426811313898893,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2813.0488399899646,9701.078928172194,100.43064076743394,0.01894650256336941,48.36291023742334,0.06382460108610033,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2707.8370609219273,9143.820510679383,9834.87604230573,0.007277151446347496,14.032063625532118,0.5936069476536772,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2960.508314409509,1606.3079622167752,7871.537214706387,0.05214915027541642,82.83384716687245,0.4969884321697373,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2461.353223453175,5535.4171110239295,9059.247511526683,0.0006926715832352159,76.52141291295818,0.05572067499807232,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2535.4561991685014,7353.543679151851,3689.4938239358826,0.01608168863774853,99.55604267453953,0.05044247128453727,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1956.9150519597235,1334.5173407572129,9996.32452471797,0.0010187522384630665,94.74886655085123,0.00572374235494344,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2261.3847233804345,4383.2167248602045,2950.521885651244,0.0014873506170792195,99.34315905363741,1.0679438841981506,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2268.233078357829,4819.451750638341,2168.3157111322644,0.02275226725797136,99.31870316611418,0.06267256313783487,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2869.2670310829985,3867.776497574084,8227.843258023217,0.0038670372380624207,23.02237012746125,0.7957936219005928,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2905.924392973917,5474.792317609179,1240.6375361764403,0.04376474012770892,14.262137752207392,0.16353576703768335,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.8813992383516,3501.5233739582727,315.1661382758066,0.002868851136965278,10.272684787242552,0.014188331686624478,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2875.6472515200153,9733.292089420844,2073.2957296188697,0.003826518687171737,95.91372487435349,0.03246331522285373,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1585.987158713471,9009.72099422107,9873.998839753598,0.007188959420309227,89.71652026656476,0.6611590117563209,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1522.93161279698,7659.981859522657,140.09676444475554,0.00012219777120003883,25.637423221450515,0.4787136330435433,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2906.386909414157,9697.278566149425,6153.2802060841095,0.0008302490531201245,90.88706501681331,0.12368148135526091,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2467.1773833992456,5391.973910517034,175.97661370537935,0.000325684537449078,99.29827299482726,1.4547653209595068,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1513.9083565617411,7717.078439266692,1242.2354800345583,0.00020157248584598553,86.30965131399157,0.07523466306097681,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2546.5088848142095,1830.0308081533267,232.22076086447123,0.021966166025665423,91.79461908542224,0.003663147460127636,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.7509277598692,7366.688633580405,187.1045997532765,0.007928295802853924,13.166013168008048,1.4448327224378268,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.7329239219087,4632.475342354225,1561.3767437831684,0.0002832031108959687,24.034204192571245,0.0348239325075923,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1576.9569645426584,1001.179030203497,2783.858301885317,0.0011552395683949723,98.50526464513702,0.278175668918238,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2922.291675417954,1478.1889007431637,3996.056573730504,0.03471178254998769,62.07994586849757,0.19707102228706797,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1501.8652029793832,1368.6274716074677,6591.7140130025455,0.12073260466772853,20.268300213695955,0.21196191603546888,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1676.6703208121992,3880.390088428743,5318.437709379241,9.278758715691726e-05,48.01823102374103,0.7933952975583358,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1577.1168714710225,9992.306987367689,7918.45402719413,1.8170641789827524e-06,36.54635410880395,0.04641913558352884,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2993.65639568525,9250.214367095838,6831.121678040343,0.008213047063788365,52.27928884460664,0.014110773258040554,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2880.1473981338577,1570.4102149804112,304.7101054724026,0.009631518920166726,12.076706204488689,0.09348917932129464,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2492.8760993463493,8983.949822711857,7423.882251687333,0.01479584828138894,14.429951952355614,0.10049911945281709,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
